Neighborhood,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"Dartmoor, Raleigh, NC",0.5296213630939998,-0.23072776049483457,-0.6195417419139393,-0.7998428457706107,0.7487295275383233,0.12178673388316777,0.24782619619217433,1.2848926555056872,0.031035715275050106,-0.6697911542325699,-0.2541286881158581,-0.07985266422890085,0.8394310442274523,-0.3575125201864391,0.1837722983079294,-0.06807032325587428
"Dillmark Townhomes, Raleigh, NC",-0.25049323172331717,-1.1333218121142083,0.15941347440805825,-0.011425069519935716,-1.4892322488434364,2.598597847673733,0.2151674514278788,-0.6942302022931089,0.6599330673490993,0.06990761465026829,1.317386941551551,0.3483110055650916,1.2343792128371651,0.1665562931907884,-0.3100582866308718,-0.1382381648636565
"Dixie Forest, Raleigh, NC",1.1752001373931866,0.7783478438743616,-0.03938872206960657,2.543041901111295,0.34027424578296567,-1.0964937070211567,0.705012563702694,0.4130591196057686,0.6873132180868333,1.0898227167019774,0.3222633632013196,-0.6645853402288057,0.03408105166210275,-0.8394589762957574,0.13895257786880533,0.01276044363842194
"Drewry Hills, Raleigh, NC",-2.8529123093521807,1.517402228090449,1.905355701667063,-0.31456423103815845,-0.44997390655478525,-0.39274251418465655,-1.127833489681249,-0.22433983792313736,1.2078845492970927,-0.42827499507894257,0.4091122738078937,0.12601754534698084,-0.521497833415568,-0.16255994081375474,-0.15860520833491687,-0.17240520425392564
"Dutchman Creek, Raleigh, NC",-0.2818072202381753,-0.7080371669666603,-0.04441061277132547,-0.4298754905618333,0.12169655629233976,0.13294569544452886,0.8488444357993338,-0.6318465613814371,-0.7543133522853007,-0.30832985322200035,0.04229682329544478,-0.2900136610317512,0.7676192359131735,0.122223626287983,-0.4072456416114289,-0.21577404508379902
"Eagle Point, Raleigh, NC",1.2437983295173618,-0.595922675368978,-0.14823199719810967,-0.4519630319456305,0.1634874720424204,0.03556138170960704,0.6340106166658762,-0.5612654536074236,-0.7134785705785942,-0.5379364771822585,-0.03440079140919515,-0.33285418328921146,0.1098332215407867,0.4552855972215836,-0.09063653872834684,0.013739869910966278
"Eastgate, Raleigh, NC",0.72881502465589,0.06952229081642594,-0.05014689031058716,0.3026392170745144,0.10378897491332205,-0.09887053772239657,-0.2774694125562462,0.22164391699284391,-0.8413313155036659,-0.25433632064973044,-0.017512077452887506,-0.6782132676820682,-0.44257523170016994,-0.3365964791183175,-0.12583026371635994,-0.43178735457211354
"Eastwood, Raleigh, NC",2.323120573022163,-0.9170414413814757,1.2050108619915025,-0.11110988000039304,0.7494685059770544,-0.13252441586054264,0.42732756334353567,0.4837791191982829,-1.0157354068939881,0.2438723027045347,0.040361996558948746,-0.56761867048214,0.4242117580543943,0.20920363999825442,0.35050614311345296,0.6133415509268597
"Eden Forest, Raleigh, NC",-0.22082104702294858,0.3341602676045676,-0.2979910058340205,0.028843654963825127,-1.344898727152064,-0.25810935655548983,-1.0360626504037886,0.16235539663823184,0.2707175269509544,0.5179603028312666,-0.517199158908679,-1.6471580176639706,0.4908116298204983,-0.3107889747983867,0.8341345781433912,0.3531439357270823
"Edgewater Townhomes, Raleigh, NC",1.3566279674538126,-0.7008687278841642,0.29629302435847854,-0.1671689187830482,0.21794020100667164,-0.1269960858907411,0.18487176084597262,0.0008818529343211493,-0.6744802053480041,-0.21917460766640207,-0.5444144859076518,0.002412973541444416,-0.355185939990539,0.09618260839306172,-0.1982105693008336,0.029262955785154008
"Edgewater at Rogers Farm, Raleigh, NC",1.0141127594116877,-0.7877481591070611,-0.9856370845305387,-1.149409223041105,1.3387757678368224,0.02814078568195691,0.16646339456007891,1.6881565015240119,0.38440949744738284,-0.31126593380740497,0.24742751607267274,0.18827791444041375,0.027636881598066036,-0.6639109549789401,-0.1643776757539917,0.31452559619314296
"Edmund St, Raleigh, NC",1.4064991403684084,-0.809068863191468,-0.23626108279686708,2.0501355812026767,-0.9408663556456252,0.12248202305355937,1.9314533345347362,0.09880843897830106,1.5466284062767834,-0.24432740500839292,0.008572192125716471,-0.49630585378981024,-0.27056993506291876,0.18108947854878465,0.28670043126291656,-0.45377723938595854
"Evans Mill, Raleigh, NC",-0.7098679436485186,-0.552665705758,0.13781021057713036,-0.3842003955675646,-0.31745484965255183,0.11521221787416394,0.6501995448791501,-0.061314201176134286,-0.6858569178045928,-0.7754352558681422,-1.193815129101419,0.4987156057030938,-0.0008717389011716329,-0.12223703296333147,0.002069112442429426,-0.09767422022328576
"Fairfax, Raleigh, NC",-0.011168421491880147,-0.13442705513328462,-0.15676767799416239,0.0946004163422654,0.0050504307352955,-0.16010090518123893,-0.20808760433671766,0.004130160632354675,-0.5488282935994278,-0.46032859937755444,-0.41929078019533006,0.29596025564274553,0.3660170306341743,0.1736117896052655,-0.26518314806573823,-0.27854080857210023
"Fairfield, Raleigh, NC",1.8943327958273495,-0.6298281282081499,-0.3898409212526291,1.219932116099839,0.28469719974868646,-0.259177728898481,-0.8155353598272183,-0.03694891711302695,0.11215370617724017,0.47643591342499386,0.04467424017113944,-0.31332363306111766,-0.47873620536619677,-0.8872873059923402,0.10310640282993527,0.05889973952476733
"Fairmont, Raleigh, NC",1.822925136471648,0.06311074505341291,0.6388009093828817,0.45175437804692975,-0.21168067602395088,-0.7468267226805101,-0.04328036768759162,1.3281230237496573,-0.23203670459130757,-1.4810527153243516,-0.7176721011660397,2.054871527235672,0.5018378332698733,0.89435862986325,-0.5230232725611407,-0.8814880093894389
"Fairview Park, Raleigh, NC",-1.838879743490529,0.02970182206377875,-0.6782489715375677,-0.07531666004003601,-0.23344373917480077,0.08627673274630268,1.3154790247474808,-1.2013155703404195,-0.4949929521683467,-0.12098882589151379,0.22671998291638243,0.3104960362133248,0.00858855968118179,-0.408019164131919,-0.1625863356967778,0.011555907048883138
"Fairway North, Raleigh, NC",-0.8195693218539046,-0.6315697282756922,-0.9049521221580257,0.5574644463784028,0.07820716825493601,-0.4105820358561435,0.9649916341558686,-1.082731906247852,-0.12451286496363351,0.12847683952622846,0.9000076484674976,0.0968536919814672,-0.5889561964418061,0.2484189787113014,-0.22934544355230865,0.12817322812096063
"Fairway Ridge, Raleigh, NC",0.4204177574698752,0.5963360020230406,-2.0532453515709292,-2.742923211856306,2.5220947899516846,0.9751719773767986,1.2713595237609148,2.241332627819503,1.4234259875339599,0.965895910327171,0.5770988625762383,-0.3297687292585758,-0.8001700165386092,-0.5276734607236528,-0.11491766332533233,0.04828147565446887
"Fallon Oaks, Raleigh, NC",-1.9143733715881832,0.03879507872928843,-1.0529220919372835,-0.9678147269080003,0.26480936760195267,0.41845718292267287,1.0754265567975871,-0.6674819014736011,-0.33230981447772867,-0.02161795466099808,0.285812976519005,0.3085861714443131,-0.014495643445081216,-0.49206747185442823,-0.12610044029044784,-0.01790060478636166
"Falls Church, Raleigh, NC",-2.573148725077582,-0.3124506879516398,-0.8640313208330862,0.6899046425683858,0.7209284395512121,-0.15953109510825278,-1.2548010154354887,3.0388447156350797,-0.49331968292117545,-1.3149118813656178,1.458793633724354,-0.9931460582873043,-0.06259954658936628,1.269350247811329,0.03896637978150926,0.20016615040800317
"Farmington Woods, Raleigh, NC",-0.2818072202381753,-0.7080371669666603,-0.04441061277132547,-0.4298754905618333,0.12169655629233976,0.13294569544452886,0.8488444357993338,-0.6318465613814371,-0.7543133522853007,-0.30832985322200035,0.04229682329544478,-0.2900136610317512,0.7676192359131735,0.122223626287983,-0.4072456416114289,-0.21577404508379902
"Farrior Hills, Raleigh, NC",-1.486149948824539,0.5539716273758344,-0.21206190963000204,0.6329551503638579,-0.5290155844567924,-0.2842723734379975,-0.8866328745279404,0.81618279590039,-0.7612534527529113,-0.5590198894259278,0.3913560126935386,0.06431455154271465,-0.3846510475716258,0.14233396926378183,0.3523473743650736,-0.6006294830460724
"Fayetteville Street, Raleigh, NC",2.2309053253278694,-0.48625790628934457,0.8459346322639355,0.2201695921722127,0.2338178010444937,-0.9211073072171416,-1.7416907932030565,-0.12381698687946693,0.7060039158726611,-0.5608692983956455,1.6209359778723575,-2.148718569751738,-0.8681062747675372,-1.6329738818027364,-0.8810638289132506,-0.7075517876948345
"Fieldstream Farm, Raleigh, NC",-3.0259072510300196,0.2601481580844043,-0.1581954511751897,-0.7796955139782028,-1.3116544435516042,0.270505170634328,0.7688580885011462,-0.8362569750329093,-0.2663118871043454,0.4150602948161123,-0.2933015630719222,0.09516894810241275,0.04744864711765887,-0.3520610407287525,-0.1552138141350551,-0.055264514204635025
"Five Points Village, Raleigh, NC",1.819941628463469,-0.5948972292756755,-0.3763954799096545,0.5961944335393937,0.42163472277858494,-0.5891675431707685,-1.1884267852252541,-0.09932456015028211,-0.3592717135234512,0.4773435035852618,-0.06293294111926696,-0.4093587922654388,-0.4649188702976357,-0.8659163465947832,0.10147402502085398,0.029306941244781243
"Forest Acres, Raleigh, NC",0.08985256280063754,-0.7576822362236529,-0.1696869355152779,0.10037358335597785,-0.2375356492439954,-0.056248265709741646,-0.12566999575124244,0.3066677587941428,-0.5440118715517778,-0.845899557024153,-1.1164323653071209,-0.6919720035772731,-0.14612808248053694,0.30043880289260905,0.7121505276429151,0.0985062834131473
"Forest Hills, Raleigh, NC",1.8282465093067148,-0.1578060278936828,0.8620724674881747,-0.8223326374656362,-1.8620667107456836,-0.7991269945262403,-0.679828126093138,1.0972810753030586,0.2261529018675663,-0.5004242766325964,-0.17680745400211648,1.395560703551323,0.03621981974602809,0.12047057555246161,-0.21137895883425067,-0.007144165359132241
"Forest Ridge, Raleigh, NC",-0.31370727395507936,0.6673814594258579,0.049246853677069664,0.0025747221433917444,0.09794153821675354,0.21097144748938432,0.015289563079651885,-0.4219728029472522,-0.38001133583321245,0.5210772537041265,-1.0717895978480576,-0.3870850687982784,0.6396975740306088,0.06329064288874031,-0.618218373250098,-0.16522453545714974
"Foxcroft, Raleigh, NC",1.1315891802979607,-0.9062921259687194,0.05370448515426386,0.08590290820829055,0.22288493114784633,-0.36043320106714094,-0.18134017318695073,0.1961388054950614,-0.7628199927578396,-0.5778706011292055,0.04301918680144136,0.16114938701101267,0.14083079684992447,-0.44603511655265043,-0.22708334804620756,0.32382423247174896
"Gadland Court Townhomes, Raleigh, NC",6.499666064585108,5.266445633629411,0.8983092503532735,-0.0838930537299242,1.0608058979079396,-0.5918101359152573,-1.996122664509447,-0.510970441422137,0.7175338478804786,-1.3801878619771846,-0.5007425920783503,2.209955739699951,0.41434710168081595,-0.29331210163842847,0.3377727170640596,0.8217744850482205
"Gatewood, Raleigh, NC",1.655686080305874,0.07385485978688153,0.9790517528395538,-1.7012723743485423,-3.6939208900844367,-0.9717946711330303,-0.9130122706911288,0.8588696298615698,1.3428018900985443,0.5607256386610826,0.3811517482157067,0.36371270944061285,0.684880251033125,0.3695685497536871,0.05961176026436081,0.1998557281473957
"Georgetown, Raleigh, NC",1.8228507444249975,-0.5837780117323694,-0.3686650371523688,0.5928265479132205,0.4183857860266239,-0.5820091746868754,-1.1776197805560484,-0.09267704576154377,-0.3657742205040331,0.4702917858631669,-0.06934017547114608,-0.4222951147713645,-0.46430150180910834,-0.8703590885392969,0.09949160994070617,0.030412268852117983
"Glascock Street, Raleigh, NC",0.39034722301456165,-0.920734735721854,0.13783577868502167,0.9669347463341674,0.00939715998275201,-0.45175314264880206,0.9967667507765408,0.3008817673118308,-0.022140642424608233,-0.11892261396402665,-0.42476646750389613,-0.8943982289913294,-0.11730370052783393,0.10441605879743462,0.18727279472591182,-0.6729119671050788
"Glen Eden, Raleigh, NC",2.6001827419614476,2.0126515320791905,-2.7489568175222656,-1.760751947401821,-1.2842809171059988,0.29260299180471216,0.6379981392587861,-3.400379495361088,0.6732237710598491,-0.6772914617975221,0.33765394389554976,-0.29098785669461846,-0.03161310692826808,2.1839184132085507,0.22725410419110206,0.036691954721294835
"Glen Forest, Raleigh, NC",-1.7715968716916035,1.347550728409901,0.27218382840283006,-0.39586475086045725,0.8563674221500918,0.07577909698568544,-0.2915815900417823,0.001301172791144041,0.4411857758376775,-0.5217321902672828,0.24955536491278027,0.22751562507818282,-0.416818317106718,-0.8118720157046663,0.348433628792946,-0.29834582877682037
"Glenanneve Place, Raleigh, NC",0.9924415426936385,0.343563032079254,-0.34741744819842374,1.0048125414961366,0.027388731302172713,-0.566539018578039,-0.0826254185912667,0.08005293218455295,0.004889097148720538,-0.023038469485131635,-0.40890663188949905,-0.05413237851050398,0.10197494079490932,-0.5412474159711662,0.2813883707510089,0.009662086303241335
"Glenoe on Ferry, Raleigh, NC",0.5862892936748852,0.43983461580828725,-0.6567697238043554,-1.0985084481865566,1.0308482952309777,0.4624463410481494,0.8155623244207962,0.2618381743617288,-0.11078020747247841,0.6061032994856781,0.28911826061974677,-0.37764764426322817,-0.6636136071860149,-0.2416967195733293,-0.2005941108916322,0.06081167208490612
"Glenwood South, Raleigh, NC",0.7842280880998231,-1.502400840803079,-2.078199936985342,0.9481772356777872,0.544928449138763,-1.3684718738341182,-1.2527026655038245,-1.324884063926393,0.3101037662527952,-0.16922957051128723,2.3167960599195454,0.61406966454588,2.0436343496411227,-0.09412670456304427,0.741542722481397,-0.7969179682882626
"Glenwood, Raleigh, NC",1.1881933471035644,-0.12435600941442916,-0.733512303168797,0.11633947503281211,-0.24276954009674578,-0.5110700957346085,-0.5734125787765388,-0.06762748628820502,-0.538664447784511,-1.053902883932573,1.0427568415810395,-0.1872078101527686,1.5613108396949933,-0.7633998384432051,-0.1514399197570248,-0.5337365390262887
"Golden Forest, Raleigh, NC",1.1649931393616288,-0.7684674691511768,0.7580229021358643,1.0937475322338215,-0.5809664385630038,4.491703551023357,0.2129990387792654,-0.005852817997242292,0.3367390048108162,-0.4050258213300669,-0.4123644358921329,-0.10725257202318239,0.515170961931423,-0.23002198874636925,-0.1331210733210829,0.251295284910628
"Grayson, Raleigh, NC",-2.460772893695565,0.15659654728644062,-0.08834915534823605,-0.5559502277341215,-1.055401644270072,0.18530687193295112,0.5937061313901046,-0.49485119052260246,-0.45357006658369126,0.15076943231782647,-0.1371448616669334,0.0954537738770716,-0.33275515574409353,0.022901460138462677,0.11206065273209147,-0.17434352198713116
"Green Acres, Raleigh, NC",1.019142735924029,1.0292413431598082,1.9060363967093028,-1.0717933328617848,-0.08470973982250621,-0.0709544178502789,0.15144253256890372,-0.5256535031787275,0.6201557903066292,-0.6702130955512619,-0.1642560892284559,-0.17862543571561915,-0.46904578061668617,0.30002038214840254,0.07144311102233923,0.8703731056273583
"Green Acres, Raleigh, NC",1.019142735924029,1.0292413431598082,1.9060363967093028,-1.0717933328617848,-0.08470973982250621,-0.0709544178502789,0.15144253256890372,-0.5256535031787275,0.6201557903066292,-0.6702130955512619,-0.1642560892284559,-0.17862543571561915,-0.46904578061668617,0.30002038214840254,0.07144311102233923,0.8703731056273583
"Greenbriar, Raleigh, NC",1.448700434809974,-0.20941473863200483,0.13485197153251222,0.4733550455957609,0.15292829953708825,-0.2928832093324794,0.3906177254090161,0.14705294392360607,-0.3447532487752051,-0.14166473014745068,-0.5546229841660316,-0.29241058674865295,-0.5823919791824284,0.11639108335163577,0.10263382388601083,0.8897385672128963
"Greenbrook Park, Raleigh, NC",3.529640425617338,-0.7831110239372872,1.3495940361716172,-0.164934233582464,0.6247363695820548,0.7301294608774721,0.8640393399412954,0.28445430613095307,-1.104652781491434,0.08357597138140363,0.5412275347387603,-0.3574064100772846,-0.4349994366557036,-0.25756282808247927,0.046989671676446854,-0.3725236663736664
"Greencastle, Raleigh, NC",3.5166737531354735,-0.6509387032633348,1.6068384880567417,-1.0052588242206553,-0.5395036807795965,-0.2593429442249853,0.7932857577899495,0.5346283950567907,-0.7422598941715294,0.41695248471862345,0.8547999913390392,-0.5699892065814752,-0.4284118926075772,-0.20712568573268322,-0.006757452728026287,-0.2971783110471741
"Greenpark Towns, Raleigh, NC",3.5402832831063833,-0.6446913415165461,1.7572659852985504,-1.2968319894190463,-1.1778928719154453,-0.3713963947837562,0.7159623620487423,0.6518331437753241,-0.45880912597526824,0.5789400018340941,1.0728798844144953,-0.6134269015469784,-0.4173701176503678,-0.19373305809255673,-0.02258836429974658,-0.25934748894192244
"Greenwood Farms, Raleigh, NC",-0.29851990550137275,0.6695755326429152,0.06666889609813505,-0.0017252729665107047,0.09243914988063266,0.2196178695474261,0.028060451452583162,-0.4058779317234266,-0.387346076529564,0.5141705332188053,-1.0971181697860202,-0.4060169943926134,0.6158934259036105,0.055955217298309434,-0.6215743746776988,-0.16504414307015428
"Grey, Raleigh, NC",5.931614047783725,5.236693597230375,-0.7062298880702089,0.818487972502732,0.5387486721446326,-0.4208676478123511,-1.5800535708716577,-0.33081754246876904,-0.1785237668537603,0.3349822613015856,0.23512631325304476,1.1037606711385506,-0.0416360353320325,0.09042513045868304,-0.19110845030890905,0.23215235703418796
"Greystone Manor, Raleigh, NC",-4.013408316754113,-0.5618415078089498,-3.005147705318476,-2.205107647704622,1.9198098611239824,0.7995857747772417,0.3940126205322813,2.154741755927971,2.2257873110538164,0.8478126254545181,-0.5435505736010653,-0.17892637874709352,0.43109616479390034,-0.3539020479790441,-0.13068833316783432,-0.03131317093855434
"Greystone Park, Raleigh, NC",-4.0096391257129795,-0.5872966633578466,0.14931737184212615,0.02203992850613795,0.37342768913457186,-0.166970756399611,-0.6914290773803982,-1.4675778637120491,1.0429952047886244,-0.5077525202372475,-0.7360541166307022,-0.46406654775867473,0.42686169744130925,-0.08795496791717596,-0.18027754666039214,-0.026162562909488516
"Grove Park, Raleigh, NC",0.19653350680804715,0.5150188782555981,0.8640471722796542,-1.502810862248849,-3.691374205676989,-0.836210705423817,-0.7696292119085747,0.6818092009857711,1.0514599369187956,0.967306971083179,1.2510795726004877,-0.012572664453204895,0.7093624404085798,-0.1631564787284512,0.08840504785035462,-0.44364372164115506
"Guard Hill, Raleigh, NC",-1.586715205752525,0.24059566471194527,-0.4257964890351893,-0.14871319530239752,0.29875115742968034,0.26377335149128767,0.24616279988197748,0.10229209258858506,-0.5704527816262978,-0.013886034781806385,0.22802582008056801,-0.40668452375963315,0.02001282916748797,0.6088990859143316,-0.3453020944597347,0.2744118036120266
"Hamlin, Raleigh, NC",-3.1099808146039614,1.3195632498426915,2.1634982595114938,0.20417017615705402,1.2819118978726383,-0.3729519621314089,-1.4709405509072024,-0.7953010122576325,1.550007800786673,-1.5093793911953284,0.026559398316265675,-0.14437216115806606,-0.26273910219408725,0.008147922241281594,-0.4330484796262388,-0.2112018184894569
"Hampton Oaks, Raleigh, NC",-1.6349642203269776,0.5435667216857263,0.9005356349872919,-0.325966378419002,0.4475693442637129,-0.054495378017691,0.21999126744780068,-0.5819420042485779,-0.21993617379514016,-1.5214184504358281,0.7061452542140212,0.5141731212876312,-0.7382512524644316,0.10306854083735308,0.2019524641428543,-0.004952716086803118
"Hearthridge, Raleigh, NC",-4.190256226084171,-0.40710764579966796,-1.4135096227418324,-1.8303973628812873,2.0482416266970884,0.4149313072776786,-0.17107424857483483,0.766785681770019,2.76453192712254,-0.10745462969705673,-0.42253696078164626,-0.4205042478963118,0.2654271353695755,-0.4134966941817939,-0.08562296697262191,-0.039861653820863714
"Hedingham Village, Raleigh, NC",4.14398168925873,0.2511042901666621,-3.1845878101858855,-2.191013010488004,0.938665243403798,0.21081602908950728,0.6451493105193441,-0.6444185881513022,0.9687219554260087,-1.366263019619829,0.3987241168937606,0.11130900968377039,-0.6047045265605988,0.01380627709288806,0.13570596179231184,0.16084678389599966
"Hemsbury, Raleigh, NC",-1.800462840328115,1.366855029104995,-2.279944196873195,-2.1708997917932793,2.102290105141842,0.8356826754465678,0.5571244648030329,2.8726527224586493,1.3986296303233012,0.5730437577049179,0.4462813916399546,0.4855245494510525,-0.371619141880266,-1.0129033704570352,0.3934823983152568,-0.30250566997548084
"Heritage Heights, Raleigh, NC",1.7874595447978416,-0.89530532004118,-0.20164504079770956,0.4094486175010585,-0.46790675405098925,-0.76184220078152,0.6318997053941062,-0.013394263382181538,0.3830523029177255,-0.5188536664381912,-0.47251265589668046,0.28901212191278136,-0.06311099478134391,0.13214065109543094,0.3532039551508159,-0.2729341167573213
"Herndon Village, Raleigh, NC",0.14744696805129442,-3.704437062899636,-1.3215473886948186,0.837882012133167,0.7563448983563344,-1.4606068595732453,-2.20283807389523,-1.0535717307730375,0.6740166142909297,1.332346461227573,0.25908539714899964,0.884623729538001,-0.5410931716750216,0.22132692722846434,-0.10966449144448674,0.056191047336475106
"Hi Mount, Raleigh, NC",4.2693947364681835,0.4908727766575204,-2.613980774785368,-1.0833476888634395,-0.7216064683400322,1.067320456969892,0.690155859754269,-2.736502159037159,0.307562857015249,-1.9481030725992892,-0.558398513090152,-0.4166157505390077,-0.9987967483921547,1.3576200259181157,1.134929225664941,-0.3503889063244801
"Hickory Hills, Raleigh, NC",0.49337705417958516,-0.03919237419485076,0.5814368503269717,-0.5027217373769441,-1.7551302951160292,-0.43284005824332983,-0.5305553801731598,0.7200964161210023,-0.010552126134264601,0.37035827446027547,0.5893186708241768,-0.8674899411275597,-0.2695275659720106,-0.2468256336302749,-0.13393363185711737,-0.10761672883959095
"Hickory Hollow, Raleigh, NC",1.7989747305001613,-0.2817621795005628,0.12751086186993485,0.07279249426861994,0.2900950049885297,-0.06697701269984593,0.05778503105634507,0.04123614130763471,-0.9193320075507252,-0.14509050809393587,0.138979972617166,-1.014230507497351,-0.4917119553651863,-0.5476792480450724,-0.39716189507783833,-0.3421599887765264
"Hickory Meadows, Raleigh, NC",1.1623273275241544,-0.7681839067829184,0.7552394218542448,1.0943432884652924,-0.5801377992969786,4.490529744917718,0.21127993500116615,-0.008455136702413428,0.33770786200509584,-0.40417154359670004,-0.4080157808007573,-0.10451135613086493,0.5196728252357682,-0.22892426781969555,-0.13261572399591695,0.2513305443135249
"Highland Forest, Raleigh, NC",-3.974703097947408,1.742653679441916,0.22423473788935658,1.0567962707474239,-0.20624423246664145,0.10422465669780792,-0.7445987216812844,1.0708212220345896,-1.2841278693713298,0.0954336246597788,0.3466059332171871,0.4805540712516876,-0.9788926378444398,0.30874884600766256,0.37934822377807864,0.16087760442575458
"Highland Forest, Raleigh, NC",-3.974703097947408,1.742653679441916,0.22423473788935658,1.0567962707474239,-0.20624423246664145,0.10422465669780792,-0.7445987216812844,1.0708212220345896,-1.2841278693713298,0.0954336246597788,0.3466059332171871,0.4805540712516876,-0.9788926378444398,0.30874884600766256,0.37934822377807864,0.16087760442575458
"Highland Gardens, Raleigh, NC",0.5117602983767727,0.7001727057432594,-0.5441435382095392,0.2518738680347376,-0.022285663317980153,1.82442103907844,0.06332746403990083,-1.2665484843312533,0.05562996134516829,0.1286114293285145,0.39512381995596924,0.37367277697825263,0.993131210772931,0.7173499931631137,-0.42745436768122247,-0.10717853293484325
"Hillcrest, Raleigh, NC",1.6641813595434387,-0.37588618503013943,0.5379453383533676,-0.32409102198207096,0.2890905129060809,0.009987817674919797,0.45376642657138805,-0.0545916343177415,-0.7211234538568749,-0.041501489824687925,-0.6218324544254104,0.017734590323581233,-0.4715945271821168,0.47935713027661814,-0.23133363353918582,-0.20811357433274916
"Holly Ridge, Raleigh, NC",-1.2052724106336044,-1.2144154482085046,0.697926196917236,0.009750918358758742,0.061160825428537444,-0.10988190420117154,0.2516671346971067,0.4976798302193198,-0.7529699301238353,-0.20388391957007068,-0.8286039927735975,0.5498095273760892,0.12148613931476882,0.14528699056247402,-0.17280339284023694,0.27602549360735606
"Holston Lane, Raleigh, NC",3.7520712500406503,0.7825397765515848,0.6949743901083071,0.2773221965087112,0.6330835508963032,-0.3055941265708785,-0.9007730638650486,0.37947642210468363,-0.24397414684800414,0.7372603073921705,-1.244641966411143,-0.026220763612226757,0.013150703480094311,0.5726847425129743,0.14645667137399954,-0.3270948312453813
"Home Acres, Raleigh, NC",0.4193049282007397,-3.970919451594601,-1.0352052223167494,1.727155731652367,0.29132391128671625,1.4596941783556474,-2.3385173159701695,-1.002186523062222,1.3205785363164086,1.1862825894200375,0.5992405042690316,1.1382276126756838,-0.48467511435340593,0.06305464233287529,-0.06064561990114577,0.07446640401887189
"Homeplace, Raleigh, NC",3.464930572089846,-0.6667617494470034,1.2996953722785374,-0.4201955236398536,0.7394625327641208,-0.03918724074292729,0.942038076011829,0.29453330121658333,-1.3057021186448177,0.09646706003953655,0.42657415676058813,-0.47514675462540357,-0.44469874761237815,-0.23096639912920017,0.026238974542351377,-0.3731613852562604
"Hope Valley, Raleigh, NC",-1.4890276545321361,-1.1624048045534847,-0.1573776156959123,0.6392495485815072,0.031653185045132565,1.5597264626224625,0.03179713883017041,-0.6802518405840942,-0.3839090905441785,0.4047608696366427,1.1234634374684527,0.4196185066839039,-0.4390443647065998,-0.004621127028920237,-0.16634900228730468,0.10596940772583367
"Hunters Creek, Raleigh, NC",-0.0669997285321225,0.16682628740560423,0.8189348883453055,-0.35673490738080754,-0.21163192305996772,0.06631167843202349,0.4910555743603275,-0.09295610155541544,-0.7821828127094456,0.9794986979019139,0.3991878737143761,-0.329257124927928,-0.4875528605284182,-0.28792164240509155,-0.2317136538120716,0.12183105211786424
"Hunters Crossing, Raleigh, NC",0.6970456725069011,0.3698579287125652,0.2583983147311111,-0.7115108165943179,-0.6696075446650879,0.033680136016647766,0.46529318695246086,-0.5601493649012709,-0.4490397823331298,0.672641629980798,0.48491208522366586,-0.4572776814166415,-0.5668706660104047,-0.07495169474276232,-0.26550070131856207,0.12373280726450447
"Hymettus Woods, Raleigh, NC",-1.0592087194922566,0.9596591143987799,-0.305523991471823,0.04346957585103639,0.15679891938111104,0.20451137823737506,0.04083672749972676,-0.8825907757578028,-0.5002340476360699,0.8043965356443072,-0.2946299218700929,-0.21242576227629448,0.5724402915064257,-0.12764920965238702,-0.040832985131182546,0.354039818007396
"Indian Hills, Raleigh, NC",0.7397715524665757,0.3879751216103631,0.495584643407864,-1.1527693555047458,-1.6314179506498743,-0.12628275489125856,0.3614656208248372,-0.3740317288733754,-0.031058624045402557,0.9081802983744188,0.7987200285427618,-0.5382400550890831,-0.5580469458921176,-0.0605775266019023,-0.2918255550057365,0.18133550452318495
"Ivy Hall, Raleigh, NC",1.1177735128624804,-0.9276798739505562,0.029893158794834347,0.09442594815504973,0.23186872244984388,-0.3782713563518455,-0.20811149385965977,0.17503682060207132,-0.7469084072138373,-0.5612043324849155,0.06887962077932615,0.1952456796998161,0.15310164978590565,-0.43385646988360216,-0.2216024699104142,0.3217193554657661
"Joe Louis Park, Raleigh, NC",3.341691262262168,-1.0057828968376885,0.4974587757947312,0.08744151302597275,0.5303445545783704,-0.3339240345602028,-0.3856690183190959,0.23140764633983293,-0.4385222131173393,0.3314535541526934,-0.8616392875100888,-0.7992324086338244,-0.7384984421297213,0.27887202982534104,0.43021932606535157,-0.2081557191616906
"Jordan, Raleigh, NC",-1.16663527983212,0.8832758879968656,-0.05440455264101227,0.4663019618809713,0.00047501737094314544,0.04062871259586026,-0.47850021149501626,0.30030334531563635,-0.7242467957367561,-0.05433493689330123,-0.240943302346383,-0.0176790666392636,-0.20859883965912998,0.6143337403206685,-0.5370991580716024,-0.19574536820283187
"Kenly Court, Raleigh, NC",-3.953376603247612,1.7403851804958486,0.2465025801423118,1.0520302208956567,-0.21287334659484217,0.113615105542924,-0.7308458914564904,1.0916397716759587,-1.291878726925566,0.08859940279284463,0.3118166924861829,0.4586243441131479,-1.014907544279201,0.29996707859427313,0.37530542917675125,0.16059552920257933
"Kentwood, Raleigh, NC",0.7169695250668066,0.37783231243696663,0.34443598543470666,-0.8604707325852775,-0.9924982067740553,-0.015832889756692337,0.4363327508617085,-0.4917174365847072,-0.31298779471098925,0.7479738353440688,0.5798767768570152,-0.4923177298831497,-0.5722957525483994,-0.07322105421164012,-0.27567073795741087,0.14311273361355642
